match_id,home_team,away_team,home_goals,away_goals,result,home_player1,home_player2,home_player3,home_player4,home_player5,home_player6,home_player7,home_player8,home_player9,home_player10,home_player11,home_player12,home_player13,home_player14,away_player1,away_player2,away_player3,away_player4,away_player5,away_player6,away_player7,away_player8,away_player9,away_player10,away_player11,away_player12,away_player13,away_player14
22584,West Ham United,Crystal Palace,1,1,0, Adrian , James Collins , Angelo Ogbonna , Declan Rice , Pablo Zabaleta , Mark Noble , Sam Byram , Aaron Cresswell , Chicharito , Joao Mario , Cheikhou Kouyate , Reece Oxford ,,, Wayne Hennessey , Patrick van Aanholt , Martin Kelly , James Tomkins , Timothy Fosu-Mensah , James McArthur , Luka Milivojevic , Andros Townsend , Bakary Sako , Wilfried Zaha , Christian Benteke , Yohan Cabaye ,,
22585,Chelsea,AFC Bournemouth,0,3,-1, Thibaut Courtois , Cesar Azpilicueta , Andreas Christensen , Gary Cahill , Marcos Alonso , NGolo Kante , Tiemoue Bakayoko , Davide Zappacosta , Pedro , Eden Hazard , Ross Barkley , Antonio Rudiger , Callum Hudson-Odoi , Cesc Fabregas , Asmir Begovic , Steve Cook , Nathan Ake , Simon Francis , Dan Gosling , Ryan Fraser , Charlie Daniels , Lewis Cook , Jordon Ibe , Junior Stanislas , Callum Wilson  , Marc Pugh , Lys Mousset  , Joshua King 
22586,Everton,Leicester City,2,1,1, Jordan Pickford , Seamus Coleman , Michael Keane , Phil Jagielka , Cuco Martina , Gylfi Sigurdsson , Wayne Rooney , Idrissa Gueye , Theo Walcott , Tom Davies , Oumar Niasse , Ashley Williams , Morgan Schneiderlin , Dominic Calvert-Lewin , Kasper Schmeichel , Ben Chilwell , Harry Maguire , Daniel Amartey , Aleksandar Dragovic , Matty James , Shinji Okazaki , Wilfred Ndidi , Marc Albrighton , Demarai Gray , Jamie Vardy , Christian Fuchs , Kelechi Iheanacho , Fousseni Diabate 
22587,Manchester City,West Bromwich Albion,3,0,1, Ederson , Nicolas Otamendi , Oleksandr Zinchenko , Aymeric Laporte , Kyle Walker , Fernandinho , David Silva , Kevin De Bruyne , Bernardo Silva , Sergio Aguero , Raheem Sterling , Brahim Diaz , Ilkay Gundogan ,, Ben Foster , Craig Dawson , Gareth McAuley , Ahmed Hegazi , Allan Nyom , Claudio Yacob , Sam Field , Grzegorz Krychowiak , James McClean , Jay Rodriguez , Salomon Rondon , Matt Phillips , Gareth Barry , Daniel Sturridge 
22588,Newcastle United,Burnley,1,1,0, Karl Darlow , Ciaran Clark , DeAndre Yedlin , Jamaal Lascelles , Paul Dummett , Mikel Merino , Kenedy , Christian Atsu , Mohamed Diame , Ayoze Perez , Joselu , Matt Ritchie , Jacob Murphy , Dwight Gayle , Nick Pope , Phil Bardsley , Kevin Long , Ben Mee , Charlie Taylor , Ashley Westwood , Johann Gudmundsson , Jack Cork , Scott Arfield , Jeff Hendrick , Ashley Barnes , Georges-Kevin Nkoudou , Aaron Lennon , Sam Vokes 
22589,Southampton,Brighton and Hove Albion,1,1,0, Alex McCarthy , Jack Stephens , Ryan Bertrand , Cedric Soares , Wesley Hoedt , Dusan Tadic , Pierre-Emile Hojbjerg , Oriol Romeu , James Ward-Prowse , Steven Davis , Shane Long , Sofiane Boufal , Manolo Gabbiadini , Guido Carrillo , Mat Ryan , Lewis Dunk , Gaetan Bong , Shane Duffy , Ezequiel Schelotto , Dale Stephens , Davy Propper , Jose Izquierdo , Solly March , Pascal Gross , Glenn Murray , Beram Kayal , Leonardo Ulloa ,
22590,Stoke City,Watford,0,0,0, Jack Butland , Erik Pieters , Ryan Shawcross , Kurt Zouma , Moritz Bauer , Xherdan Shaqiri , Charlie Adam , Eric Maxim Choupo-Moting , Joe Allen , Darren Fletcher , Mame Biram Diouf , Saido Berahino , Peter Crouch ,, Orestis Karnezis , Christian Kabasele , Sebastian Prodl , Adrian Mariappa , Jose Holebas , Etienne Capoue , Abdoulaye Doucoure , Tom Cleverley , Richarlison , Troy Deeney , Gerard Deulofeu , Andre Carrillo , Roberto Pereyra , Andre Gray 
22591,Tottenham Hotspur,Manchester United,2,0,1, Hugo Lloris , Jan Vertonghen , Ben Davies , Davinson Sanchez , Kieran Trippier , Dele Alli , Christian Eriksen , Mousa Dembele  , Son Heung-Min , Eric Dier , Harry Kane , Victor Wanyama  , Moussa Sissoko , Erik Lamela , David de Gea , Chris Smalling , Phil Jones , Ashley Young , Antonio Valencia , Alexis Sanchez , Jesse Lingard , Paul Pogba , Anthony Martial , Nemanja Matic , Romelu Lukaku , Juan Mata , Marouane Fellaini , Ander Herrera 
22592,Arsenal,Everton,5,1,1, Petr Cech , Nacho Monreal , Shkodran Mustafi , Hector Bellerin , Laurent Koscielny , Alex Iwobi , Henrikh Mkhitaryan , Aaron Ramsey , Granit Xhaka , Mesut Ozil , Pierre-Emerick Aubameyang , David Ospina , Sead Kolasinac , Jack Wilshere , Jordan Pickford , Michael Keane , Ashley Williams , Eliaquim Mangala , Jonjoe Kenny , Cuco Martina , Morgan Schneiderlin , Idrissa Gueye , Theo Walcott , Oumar Niasse , Yannick Bolasie , Tom Davies , Cenk Tosun , Dominic Calvert-Lewin 
22593,AFC Bournemouth,Stoke City,2,1,1, Asmir Begovic , Steve Cook , Nathan Ake , Simon Francis , Dan Gosling , Ryan Fraser , Lewis Cook , Charlie Daniels , Junior Stanislas , Callum Wilson , Jordon Ibe  , Marc Pugh  , Lys Mousset , Joshua King , Jack Butland , Erik Pieters , Moritz Bauer , Kurt Zouma , Ryan Shawcross , Badou Ndiaye , Joe Allen , Geoff Cameron , Peter Crouch , Xherdan Shaqiri , Eric Maxim Choupo-Moting , Konstantinos Stafylidis , Mame Biram Diouf , Saido Berahino 
22594,Brighton and Hove Albion,West Ham United,3,1,1, Mat Ryan , Ezequiel Schelotto , Gaetan Bong , Shane Duffy , Lewis Dunk , Jose Izquierdo , Anthony Knockaert , Dale Stephens , Davy Propper , Glenn Murray , Pascal Gross , Beram Kayal , Solly March , Leonardo Ulloa , Adrian , James Collins , Angelo Ogbonna , Declan Rice , Sam Byram , Aaron Cresswell , Pablo Zabaleta , Mark Noble , Chicharito , Cheikhou Kouyate , Joao Mario , Michail Antonio , Jordan Hugill ,
22595,Burnley,Manchester City,1,1,0, Nick Pope , Kevin Long , Charlie Taylor , Phil Bardsley , Ben Mee , Jack Cork , Jeff Hendrick , Aaron Lennon , Johann Gudmundsson , Ashley Barnes , Sam Vokes , Matthew Lowton ,,, Ederson , Nicolas Otamendi , Kyle Walker , Vincent Kompany , Danilo , Kevin De Bruyne , Fernandinho , Ilkay Gundogan , Raheem Sterling , Bernardo Silva , Sergio Aguero , Brahim Diaz ,,
22596,Crystal Palace,Newcastle United,1,1,0, Wayne Hennessey , James Tomkins , Patrick van Aanholt , Martin Kelly  , Timothy Fosu-Mensah , Andros Townsend , Yohan Cabaye , James McArthur , Luka Milivojevic , Wilfried Zaha , Christian Benteke , Mamadou Sakho  ,,, Karl Darlow , Jamaal Lascelles , DeAndre Yedlin , Paul Dummett , Ciaran Clark , Kenedy , Jonjo Shelvey , Matt Ritchie , Mohamed Diame , Ayoze Perez , Dwight Gayle , Christian Atsu , Isaac Hayden , Mikel Merino 
22597,Leicester City,Swansea City,1,1,0, Kasper Schmeichel , Aleksandar Dragovic , Harry Maguire , Christian Fuchs , Danny Simpson , Fousseni Diabate , Adrien Silva , Wilfred Ndidi , Marc Albrighton , Jamie Vardy , Kelechi Iheanacho , Demarai Gray , Matty James , Shinji Okazaki , Lukasz Fabianski , Mike van der Hoorn , Kyle Naughton , Federico Fernandez , Alfie Mawson , Martin Olsson , Sam Clucas , Nathan Dyer , Ki Sung-yueng , Leroy Fer , Jordan Ayew  , Wayne Routledge  , Tom Carroll , Wilfried Bony 
22598,Liverpool,Tottenham Hotspur,2,2,0, Loris Karius , Virgil van Dijk , Dejan Lovren , Trent Alexander-Arnold , Andrew Robertson , Emre Can , Jordan Henderson , James Milner , Sadio Mane , Mohamed Salah , Roberto Firmino , Joel Matip , Alex Oxlade-Chamberlain , Georginio Wijnaldum , Hugo Lloris , Jan Vertonghen , Kieran Trippier , Ben Davies , Davinson Sanchez , Eric Dier , Dele Alli , Christian Eriksen , Mousa Dembele , Son Heung-Min  , Harry Kane , Erik Lamela , Victor Wanyama , Fernando Llorente  
22599,Manchester United,Huddersfield Town,2,0,1, David de Gea , Marcos Rojo , Chris Smalling , Luke Shaw , Antonio Valencia , Scott McTominay , Juan Mata , Jesse Lingard , Alexis Sanchez , Nemanja Matic , Romelu Lukaku , Paul Pogba , Anthony Martial , Marcus Rashford , Jonas Lossl , Terence Kongolo , Christopher Schindler , Tommy Smith , Zanka , Jonathan Hogg , Florent Hadergjonaj , Philip Billing , Rajiv van La Parra , Collin Quaner , Laurent Depoitre , Michael Hefele , Aaron Mooy , Tom Ince 
22600,Watford,Chelsea,4,1,1, Orestis Karnezis , Jose Holebas , Adrian Mariappa , Sebastian Prodl , Daryl Janmaat , Abdoulaye Doucoure , Marvin Zeegelaar , Etienne Capoue , Gerard Deulofeu , Troy Deeney  , Richarlison , Roberto Pereyra , Andre Carrillo , Andre Gray  , Thibaut Courtois , Gary Cahill , Cesar Azpilicueta , David Luiz , Tiemoue Bakayoko , Davide Zappacosta , Victor Moses , NGolo Kante , Eden Hazard , Willian , Pedro , Cesc Fabregas , Olivier Giroud ,
22601,West Bromwich Albion,Southampton,2,3,-1, Ben Foster , Gareth McAuley , Craig Dawson , Allan Nyom , Ahmed Hegazi , Claudio Yacob , Chris Brunt , Matt Phillips , Gareth Barry , Salomon Rondon , Daniel Sturridge , Oliver Burke , James McClean , Jay Rodriguez , Alex McCarthy , Cedric Soares , Ryan Bertrand , Jack Stephens , Wesley Hoedt , Sofiane Boufal , Dusan Tadic , Mario Lemina , James Ward-Prowse , Oriol Romeu , Guido Carrillo , Pierre-Emile Hojbjerg , Nathan Redmond , Shane Long 
22602,Chelsea,West Bromwich Albion,3,0,1, Thibaut Courtois , Cesar Azpilicueta , Andreas Christensen , Antonio Rudiger , NGolo Kante , Cesc Fabregas , Davide Zappacosta , Victor Moses , Olivier Giroud , Eden Hazard , Pedro , Gary Cahill , Willian , Alvaro Morata , Ben Foster , Craig Dawson , Ahmed Hegazi , Matt Phillips , Jonny Evans , Kieran Gibbs , Chris Brunt , Grzegorz Krychowiak , Gareth Barry , Salomon Rondon , Daniel Sturridge , Oliver Burke , Claudio Yacob , Jay Rodriguez 
22603,Everton,Crystal Palace,3,1,1, Jordan Pickford , Seamus Coleman , Cuco Martina , Eliaquim Mangala , Michael Keane , Idrissa Gueye , Wayne Rooney , Tom Davies , Gylfi Sigurdsson , Oumar Niasse , Theo Walcott , Jonjoe Kenny , Ashley Williams , Morgan Schneiderlin , Wayne Hennessey , Patrick van Aanholt , Joel Ward , Timothy Fosu-Mensah , James Tomkins , Yohan Cabaye , James McArthur , Luka Milivojevic , Alexander Sorloth , Christian Benteke , Andros Townsend ,,,
22604,Huddersfield Town,AFC Bournemouth,4,1,1, Jonas Lossl , Florent Hadergjonaj , Christopher Schindler , Zanka , Scott Malone , Tom Ince , Jonathan Hogg , Alex Pritchard , Rajiv van La Parra , Aaron Mooy , Steve Mounie , Terence Kongolo , Philip Billing , Collin Quaner , Asmir Begovic , Steve Cook , Simon Francis , Nathan Ake , Lewis Cook , Charlie Daniels , Ryan Fraser , Dan Gosling , Jordon Ibe , Callum Wilson , Junior Stanislas , Adam Smith , Lys Mousset , Joshua King 
22605,Manchester City,Leicester City,5,1,1, Ederson , Oleksandr Zinchenko , Aymeric Laporte , Kyle Walker , Nicolas Otamendi , Fernandinho , Ilkay Gundogan , Kevin De Bruyne , Sergio Aguero , Raheem Sterling , Bernardo Silva , Danilo , John Stones , Phil Foden , Kasper Schmeichel , Aleksandar Dragovic , Harry Maguire , Christian Fuchs , Wilfred Ndidi , Matty James , Marc Albrighton , Ben Chilwell , Adrien Silva , Fousseni Diabate , Jamie Vardy , Danny Simpson , Riyad Mahrez , Kelechi Iheanacho 
22606,Newcastle United,Manchester United,1,0,1, Martin Dubravka , Florian Lejeune , Paul Dummett , Jamaal Lascelles , DeAndre Yedlin , Jonjo Shelvey , Kenedy , Mohamed Diame , Matt Ritchie , Dwight Gayle , Ayoze Perez  , Isaac Hayden  , Christian Atsu , Joselu , David de Gea , Ashley Young , Chris Smalling , Phil Jones , Antonio Valencia , Nemanja Matic , Anthony Martial , Alexis Sanchez , Paul Pogba , Jesse Lingard , Romelu Lukaku , Juan Mata , Scott McTominay , Michael Carrick 
22607,Southampton,Liverpool,0,2,-1, Alex McCarthy , Jack Stephens , Ryan Bertrand , Cedric Soares , Wesley Hoedt , James Ward-Prowse , Pierre-Emile Hojbjerg , Mario Lemina , Dusan Tadic , Oriol Romeu , Guido Carrillo , Sofiane Boufal , Steven Davis , Shane Long , Loris Karius , Joel Matip , Trent Alexander-Arnold , Andrew Robertson , Virgil van Dijk , Emre Can , Alex Oxlade-Chamberlain , Georginio Wijnaldum , Sadio Mane , Mohamed Salah , Roberto Firmino , Dejan Lovren , James Milner , Adam Lallana 
22608,Stoke City,Brighton and Hove Albion,1,1,0, Jack Butland , Erik Pieters , Kurt Zouma , Ryan Shawcross , Moritz Bauer , Darren Fletcher , Joe Allen , Badou Ndiaye , Eric Maxim Choupo-Moting , Mame Biram Diouf , Xherdan Shaqiri , Charlie Adam , Jese , Saido Berahino , Mat Ryan , Shane Duffy , Lewis Dunk , Gaetan Bong , Ezequiel Schelotto , Solly March , Dale Stephens , Davy Propper , Jose Izquierdo , Glenn Murray , Pascal Gross , Anthony Knockaert , Beram Kayal , Leonardo Ulloa 
22609,Swansea City,Burnley,1,0,1, Lukasz Fabianski , Mike van der Hoorn , Martin Olsson , Alfie Mawson , Kyle Naughton , Federico Fernandez , Tom Carroll , Nathan Dyer , Sam Clucas , Ki Sung-yueng , Jordan Ayew , Andy King , Tammy Abraham , Andre Ayew , Nick Pope , Charlie Taylor , Kevin Long , Ben Mee , Matthew Lowton , Jeff Hendrick , Aaron Lennon , Jack Cork , Johann Gudmundsson , Ashley Barnes , Sam Vokes , Scott Arfield , Georges-Kevin Nkoudou , Nahki Wells 
22610,Tottenham Hotspur,Arsenal,1,0,1, Hugo Lloris , Davinson Sanchez , Jan Vertonghen , Kieran Trippier , Ben Davies , Son Heung-Min , Dele Alli , Christian Eriksen , Mousa Dembele , Eric Dier , Harry Kane , Erik Lamela , Victor Wanyama ,, Petr Cech , Hector Bellerin , Nacho Monreal , Laurent Koscielny , Shkodran Mustafi , Mohamed Elneny , Granit Xhaka , Jack Wilshere , Henrikh Mkhitaryan , Pierre-Emerick Aubameyang , Mesut Ozil , Alex Iwobi , Danny Welbeck , Alexandre Lacazette 
22611,West Ham United,Watford,2,0,1, Adrian , Aaron Cresswell , Angelo Ogbonna , James Collins , Mark Noble , Pablo Zabaleta , Cheikhou Kouyate , Michail Antonio , Joao Mario , Chicharito , Marko Arnautovic , Sam Byram , Declan Rice , Jordan Hugill , Orestis Karnezis , Jose Holebas , Adrian Mariappa , Sebastian Prodl , Marvin Zeegelaar , Etienne Capoue , Daryl Janmaat , Abdoulaye Doucoure , Troy Deeney , Richarlison , Gerard Deulofeu , Dodi Lukebakio , Roberto Pereyra , Andre Gray 
22612,Arsenal,Manchester City,0,3,-1, Petr Cech , Laurent Koscielny , Sead Kolasinac , Hector Bellerin , Shkodran Mustafi , Mesut Ozil , Granit Xhaka , Henrikh Mkhitaryan , Danny Welbeck , Aaron Ramsey , Pierre-Emerick Aubameyang ,,,, Ederson , Kyle Walker , Vincent Kompany , Danilo , Nicolas Otamendi , Ilkay Gundogan , Kevin De Bruyne , David Silva , Leroy Sane , Bernardo Silva , Sergio Aguero , Yaya Toure , Oleksandr Zinchenko , Gabriel Jesus 
22613,AFC Bournemouth,Newcastle United,2,2,0, Asmir Begovic , Steve Cook , Nathan Ake , Charlie Daniels , Simon Francis , Ryan Fraser , Dan Gosling , Junior Stanislas , Lewis Cook , Joshua King , Callum Wilson , Adam Smith , Jermain Defoe , Lys Mousset , Martin Dubravka , Jamaal Lascelles , Paul Dummett , DeAndre Yedlin , Florian Lejeune , Kenedy , Mohamed Diame , Matt Ritchie , Jonjo Shelvey , Ayoze Perez , Dwight Gayle , Javier Manquillo , Isaac Hayden , Christian Atsu 
22614,Brighton and Hove Albion,Swansea City,4,1,1, Mat Ryan , Ezequiel Schelotto , Shane Duffy , Lewis Dunk , Gaetan Bong , Jose Izquierdo , Anthony Knockaert , Dale Stephens , Davy Propper , Pascal Gross  , Glenn Murray , Solly March , Beram Kayal  , Jurgen Locadia , Lukasz Fabianski , Martin Olsson , Alfie Mawson , Kyle Naughton , Mike van der Hoorn , Federico Fernandez , Tom Carroll , Nathan Dyer , Sam Clucas , Ki Sung-yueng , Jordan Ayew , Luciano Narsingh , Tammy Abraham , Andre Ayew 
22615,Burnley,Southampton,1,1,0, Nick Pope , Ben Mee , Kevin Long , Matthew Lowton , Stephen Ward , Aaron Lennon , Ashley Westwood , Jack Cork , Johann Gudmundsson , Jeff Hendrick , Ashley Barnes ,,,, Alex McCarthy , Ryan Bertrand , Wesley Hoedt , Cedric Soares , Jack Stephens , James Ward-Prowse , Nathan Redmond , Mario Lemina , Oriol Romeu , Dusan Tadic , Guido Carrillo , Sofiane Boufal , Josh Sims , Manolo Gabbiadini 
22616,Crystal Palace,Tottenham Hotspur,0,1,-1, Wayne Hennessey , Aaron Wan-Bissaka , Patrick van Aanholt , Timothy Fosu-Mensah , James Tomkins , James McArthur , Luka Milivojevic , Jairo Riedewald , Alexander Sorloth , Christian Benteke , Andros Townsend , Damien Delaney , Chung-Yong Lee ,, Hugo Lloris , Eric Dier , Serge Aurier , Davinson Sanchez , Ben Davies , Dele Alli , Mousa Dembele , Christian Eriksen , Erik Lamela , Victor Wanyama , Harry Kane , Lucas Moura , Son Heung-Min ,
22617,Leicester City,Stoke City,1,1,0, Kasper Schmeichel , Danny Simpson , Harry Maguire , Wes Morgan , Ben Chilwell , Matty James , Demarai Gray , Marc Albrighton , Wilfred Ndidi , Riyad Mahrez , Jamie Vardy , Kelechi Iheanacho , Fousseni Diabate ,, Jack Butland , Moritz Bauer , Bruno Martins Indi , Konstantinos Stafylidis , Kurt Zouma , Eric Maxim Choupo-Moting , Xherdan Shaqiri , Geoff Cameron , Joe Allen , Badou Ndiaye , Mame Biram Diouf , Glen Johnson , Charlie Adam , Tyrese Campbell 
22618,Liverpool,West Ham United,4,1,1, Loris Karius , Virgil van Dijk , Joel Matip , Andrew Robertson , Trent Alexander-Arnold , James Milner , Alex Oxlade-Chamberlain , Emre Can , Roberto Firmino , Sadio Mane , Mohamed Salah , Alberto Moreno , Adam Lallana , Dominic Solanke , Adrian , Aaron Cresswell , Angelo Ogbonna , James Collins , Patrice Evra , Cheikhou Kouyate , Mark Noble , Pablo Zabaleta , Marko Arnautovic , Manuel Lanzini , Joao Mario , Declan Rice , Michail Antonio , Chicharito 
22619,Manchester United,Chelsea,2,1,1, David de Gea , Chris Smalling , Ashley Young , Victor Lindelof , Antonio Valencia , Paul Pogba , Nemanja Matic , Scott McTominay , Alexis Sanchez , Anthony Martial , Romelu Lukaku , Eric Bailly , Jesse Lingard ,, Thibaut Courtois , Cesar Azpilicueta , Andreas Christensen , Antonio Rudiger , Victor Moses , NGolo Kante , Daniel Drinkwater , Marcos Alonso , Alvaro Morata , Eden Hazard , Willian , Cesc Fabregas , Pedro , Olivier Giroud 
22620,Watford,Everton,1,0,1, Orestis Karnezis , Sebastian Prodl , Daryl Janmaat , Jose Holebas , Adrian Mariappa , Etienne Capoue , Abdoulaye Doucoure , Richarlison , Roberto Pereyra , Gerard Deulofeu , Troy Deeney , Kiko Femenia , Andre Carrillo , Stefano Okaka , Jordan Pickford , Michael Keane , Jonjoe Kenny , Cuco Martina , Ashley Williams , Idrissa Gueye , Tom Davies , Wayne Rooney , Theo Walcott , Gylfi Sigurdsson , Oumar Niasse , Dominic Calvert-Lewin , Yannick Bolasie , Cenk Tosun 
22621,West Bromwich Albion,Huddersfield Town,1,2,-1, Ben Foster , Jonny Evans , Craig Dawson , Kieran Gibbs , Ahmed Hegazi , Matt Phillips , Gareth Barry , Grzegorz Krychowiak , James McClean , Jay Rodriguez , Salomon Rondon , Jake Livermore , Oliver Burke , Chris Brunt , Jonas Lossl , Zanka , Florent Hadergjonaj , Christopher Schindler , Terence Kongolo , Collin Quaner , Danny Williams , Rajiv van La Parra , Alex Pritchard , Jonathan Hogg , Steve Mounie , Tommy Smith , Tom Ince , Laurent Depoitre 
22622,Brighton and Hove Albion,Arsenal,2,1,1, Mat Ryan , Lewis Dunk , Ezequiel Schelotto , Gaetan Bong , Shane Duffy , Jose Izquierdo , Davy Propper , Anthony Knockaert , Dale Stephens , Pascal Gross , Glenn Murray , Bruno , Beram Kayal , Solly March , Petr Cech , Shkodran Mustafi , Calum Chambers , Sead Kolasinac , Laurent Koscielny , Jack Wilshere , Mesut Ozil , Alex Iwobi , Henrikh Mkhitaryan , Granit Xhaka , Pierre-Emerick Aubameyang , Hector Bellerin , Eddie Nketiah , Danny Welbeck 
22623,Burnley,Everton,2,1,1, Nick Pope , Matthew Lowton , Stephen Ward , Ben Mee , James Tarkowski , Johann Gudmundsson , Ashley Westwood , Jack Cork , Aaron Lennon , Ashley Barnes , Jeff Hendrick , Chris Wood ,,, Jordan Pickford , Michael Keane , Seamus Coleman , Cuco Martina , Ashley Williams , Tom Davies , Idrissa Gueye , Gylfi Sigurdsson , Dominic Calvert-Lewin , Cenk Tosun , Theo Walcott , Yannick Bolasie , Oumar Niasse , Wayne Rooney 
22624,Crystal Palace,Manchester United,2,3,-1, Wayne Hennessey , Aaron Wan-Bissaka , Martin Kelly , James Tomkins , Patrick van Aanholt , Andros Townsend , Jeffrey Schlupp , James McArthur , Luka Milivojevic , Christian Benteke , Alexander Sorloth , Jairo Riedewald ,,, David de Gea , Chris Smalling , Antonio Valencia , Ashley Young , Victor Lindelof , Nemanja Matic , Paul Pogba , Scott McTominay , Jesse Lingard , Alexis Sanchez , Romelu Lukaku , Luke Shaw , Juan Mata , Marcus Rashford 
22625,Leicester City,AFC Bournemouth,1,1,0, Kasper Schmeichel , Harry Maguire , Christian Fuchs , Daniel Amartey , Wes Morgan , Matty James , Adrien Silva , Wilfred Ndidi , Jamie Vardy , Marc Albrighton , Riyad Mahrez , Ben Chilwell , Kelechi Iheanacho , Fousseni Diabate , Asmir Begovic , Simon Francis , Steve Cook , Nathan Ake , Charlie Daniels , Dan Gosling , Adam Smith , Junior Stanislas , Lewis Cook , Callum Wilson , Joshua King  , Andrew Surman , Lys Mousset  ,
22626,Liverpool,Newcastle United,2,0,1, Loris Karius , Dejan Lovren , Trent Alexander-Arnold , Virgil van Dijk , Andrew Robertson , Alex Oxlade-Chamberlain , Jordan Henderson , Emre Can , Mohamed Salah , Roberto Firmino , Sadio Mane , James Milner , Joel Matip , Adam Lallana , Martin Dubravka , Paul Dummett , Florian Lejeune , Jamaal Lascelles , Mikel Merino , Kenedy , DeAndre Yedlin , Mohamed Diame , Dwight Gayle , Jacob Murphy , Christian Atsu , Isaac Hayden , Ayoze Perez , Joselu 
